DynamicPGM,280713,1785092884,2.3427,LinearSearch,128
DynamicPGM,229264,1785011464,2.35253,InterpolationSearch,512
DynamicPGM,228149,1785011464,2.38555,LinearSearch,512
LIPP,868228,11378732672,1.40558
BTree,88192,2833505920,1.00406,LinearSearch,8
BTree,55547,3276388032,0.989262,LinearSearch,6
BTree,47389,2833505920,0.912773,InterpolationSearch,8
ALEX,1746743,2724930536,1.85066,LinearSearch,22
ALEX,1684318,2720480160,1.82071,LinearSearch,20
ALEX,1665453,2725639904,1.95532,LinearSearch,24
MABTree,69027,2532443864,1.14335,LinearSearch,10,7
MABTree,28653,2532443864,1.11962,LinearSearch,10,8
MABTree,28651,2532443864,0.957483,BinarySearch,10,7
ART,576244,4418116984,2.10089
XIndex,631385,5615733600,0.748033,ExponentialSearch,16
XIndex,622962,5274637960,0.71941,ExponentialSearch,32
XIndex,732540,7171896672,0.762198,ExponentialSearch,8
FINEdex,728085,3624783538,0.935143,InterpolationSearch,256
FINEdex,6191738,3624780058,0.925875,InterpolationSearch,512
FINEdex,506049,3624842698,0.953943,InterpolationSearch,64
Wormhole,1402432,3360000000,0.88949
