ALEX,6586696,6579928,6656431,4185517024,1.71353,3.65231,1.71977,3.67663,1.71449,3.6909,LinearSearch,24
ALEX,6846627,6774441,6725973,4208182544,1.45902,3.04605,1.58733,3.44498,1.60159,3.44871,LinearSearch,20
ALEX,6904468,6705374,6689178,4193968312,1.64615,3.50421,1.66199,3.55124,1.66335,3.54694,LinearSearch,22
BTree,200735,199384,203297,4704295512,0.80496,1.06767,0.8084,1.07465,0.806962,1.07347,InterpolationSearch,12
BTree,220259,215706,222887,4814163816,0.806697,0.897374,0.84517,0.945229,0.852999,0.944785,InterpolationSearch,10
BTree,315721,139142,147484,5401708176,0.874641,0.98522,0.881006,0.984329,0.884935,0.991097,LinearSearch,8
DynamicPGM,807634,809836,813236,3400021428,2.28245,0.257333,2.2805,0.256184,2.27907,0.255582,InterpolationSearch,512
DynamicPGM,872081,814933,811277,3400069068,2.18786,0.231863,2.08532,0.260905,2.21736,0.26154,InterpolationSearch,256
DynamicPGM,890910,848581,836113,3400260568,2.24073,0.26032,2.24747,0.2381,2.15061,0.262431,InterpolationSearch,128
FINEdex,1712698,1716115,1706757,7981606471,0.940955,0.91741,0.94035,0.917305,0.945052,0.919763,InterpolationSearch,128
FINEdex,1738135,1741180,1736602,7981833151,0.967857,0.944762,0.965481,0.936072,0.959062,0.936647,BinarySearch,64
FINEdex,2017020,1739337,1741075,7981833151,0.943639,0.923304,0.948419,0.924272,0.954786,0.929806,LinearAVX,64
LIPP,3375376,1728774,1735311,20526946768,1.46526,339.201,1.51891,367.878,1.53132,339.058
MABTree,109789,109749,109822,4814163816,1.07624,1.21937,1.07589,1.22037,1.07519,1.22073,LinearSearch,10,7
MABTree,213234,206109,200199,4704295512,0.979308,1.36602,0.978137,1.35105,0.970031,1.35691,LinearSearch,12,7
MABTree,93527,99016,93763,4704295512,0.990773,1.36727,0.990488,1.36645,0.991019,1.36647,LinearSearch,12,6
Wormhole,4994747,4507189,4525841,6400000000,0.833603,1.33286,0.87916,1.4054,0.87807,1.40025
ART,2414171,4201258,3590155,8479307288,1.96279,1.80713,1.65013,1.92627,1.73215,2.06342
XIndex,2801004,2404958,2532848,17745400704,0.633717,0.328244,0.635268,0.324037,0.633993,0.329298,LinearSearch,8
XIndex,2561856,2192429,2355495,16070576880,0.714093,0.889308,0.716261,0.909526,0.714411,0.912653,ExponentialSearch,8
XIndex,1758002,2075402,2096913,12069379448,0.123684,0.62861,0.123353,0.650648,0.123386,0.654638,LinearSearch,16
