ALEX,8491196,8498633,8500359,4290880576,1.6508,3.14288,1.64935,3.05296,1.65001,3.09308,LinearSearch,22
ALEX,8500758,8502241,8497027,4303463328,1.68029,3.02487,1.68187,3.05598,1.68862,3.05103,LinearSearch,24
ALEX,8843556,8554108,8493672,4303463328,1.57861,2.65828,1.61218,3.03889,1.68883,3.02456,LinearSearch,26
BTree,198042,203318,197491,4704748640,0.793857,1.20634,0.796243,1.205,0.76611,1.16436,InterpolationSearch,12
BTree,220071,220525,220856,4815012128,0.848114,1.06252,0.847019,1.06675,0.846616,1.06226,InterpolationSearch,10
BTree,312816,139886,143959,5405956488,0.879226,1.11703,0.885404,1.11776,0.88679,1.11971,LinearSearch,8
DynamicPGM,1145330,1145482,1145484,2281741871,2.12932,0.304857,2.12779,0.308879,2.12833,0.30785,InterpolationSearch,128
DynamicPGM,1270798,1246838,1250464,2281518471,2.15334,0.286874,2.15827,0.289068,2.15134,0.288068,InterpolationSearch,512
DynamicPGM,1298260,1242773,1243477,2281518471,2.12477,0.233888,2.15973,0.234323,2.15961,0.234775,ExponentialSearch,512
MABTree,242396,222032,220453,4815012128,1.03775,1.30774,1.03799,1.31048,1.03621,1.30763,LinearSearch,10,7
MABTree,94095,95852,104768,4704748640,0.890369,1.32213,0.905399,1.39614,0.922083,1.39775,LinearSearch,12,6
MABTree,95752,95794,99005,4704748640,0.913743,1.39553,0.911373,1.39126,0.911787,1.39435,LinearSearch,12,7
